year,quarter,district,open_rate,close_rate
2016,2,1000002,111,40
2016,2,1000001,87,54
2016,1,1001496,78,61
2016,1,1001495,82,50
2016,1,1001494,136,60
2016,1,1001493,114,49
2016,1,1001492,129,55
2016,1,1001491,107,55
2016,1,1001490,105,43
2016,1,1001489,100,42
2016,1,1001488,90,42
2016,1,1001487,125,56
2016,1,1001486,136,80
2016,1,1001485,100,42
2016,1,1001484,98,57
2016,1,1001483,95,48
2016,1,1001482,125,50
2016,1,1001481,97,43
2016,1,1001480,91,51
2016,1,1001479,100,47
2016,1,1001478,94,48
2016,1,1001477,112,54
2016,1,1001476,99,42
2016,1,1001475,75,48
2016,1,1001474,116,51
2016,1,1001473,119,62
2016,1,1001472,107,47
2016,1,1001471,91,47
2016,1,1001470,92,55
2016,1,1001469,115,44
2016,1,1001468,104,44
2016,1,1001467,104,71
2016,1,1001466,94,53
2016,1,1001465,151,77
2016,1,1001464,125,60
2016,1,1001463,120,48
2016,1,1001462,105,40
2016,1,1001461,78,48
2016,1,1001460,93,49
2016,1,1001459,99,54
2016,1,1001458,96,50
2016,1,1001457,142,58
2016,1,1001456,102,55
2016,1,1001455,108,51
2016,1,1001454,132,45
2016,1,1001453,81,44
2016,1,1001452,133,54
2016,1,1001451,111,56
2016,1,1001450,101,44
2016,1,1001449,105,55
2016,1,1001448,99,55
2016,1,1001447,116,52
2016,1,1001446,94,49
2016,1,1001445,165,43
2016,1,1001444,90,49
2016,1,1001443,81,60
2016,1,1001442,132,62
2016,1,1001441,149,58
2016,1,1001440,86,50
2016,1,1001439,91,45
2016,1,1001438,93,59
2016,1,1001437,153,63
2016,1,1001436,154,73
2016,1,1001435,133,61
2016,1,1001434,238,53
2016,1,1001433,141,48
2016,1,1001432,107,71
2016,1,1001431,124,54
2016,1,1001430,94,53
2016,1,1001429,101,49
2016,1,1001428,153,50
2016,1,1001427,101,54
2016,1,1001426,127,77
2016,1,1001425,244,0
2016,1,1001424,102,45
2016,1,1001423,142,78
2016,1,1001422,117,57
2016,1,1001421,107,45
2016,1,1001420,115,52
2016,1,1001419,118,58
2016,1,1001418,108,50
2016,1,1001417,105,66
2016,1,1001416,58,57
2016,1,1001415,100,48
2016,1,1001414,108,54
2016,1,1001413,93,51
2016,1,1001412,124,51
2016,1,1001411,98,48
2016,1,1001410,108,54
2016,1,1001409,126,51
2016,1,1001408,64,46
2016,1,1001407,116,57
2016,1,1001406,94,47
2016,1,1001405,108,56
2016,1,1001404,109,50
2016,1,1001403,86,51
2016,1,1001402,137,47
2016,1,1001401,112,47
2016,1,1001400,133,45
2016,1,1001399,108,45
2016,1,1001398,103,46
2016,1,1001397,100,45
2016,1,1001396,101,44
2016,1,1001395,101,46
2016,1,1001394,111,50
2016,1,1001393,110,54
2016,1,1001392,67,54
2016,1,1001391,104,50
2016,1,1001390,99,49
2016,1,1001389,108,52
2016,1,1001388,92,56
2016,1,1001387,109,32
2016,1,1001386,178,48
2016,1,1001385,124,58
2016,1,1001384,135,49
2016,1,1001383,112,50
2016,1,1001382,126,77
2016,1,1001381,182,72
2016,1,1001380,96,43
2016,1,1001379,151,80
2016,1,1001378,103,78
2016,1,1001377,120,56
2016,1,1001376,166,64
2016,1,1001375,135,51
2016,1,1001374,117,55
2016,1,1001373,111,67
2016,1,1001372,119,59
2016,1,1001371,84,51
2016,1,1001370,121,30
2016,1,1001369,95,64
2016,1,1001368,113,55
2016,1,1001367,98,40
2016,1,1001366,225,94
2016,1,1001365,119,52
2016,1,1001364,93,46
2016,1,1001363,99,51
2016,1,1001362,89,49
2016,1,1001361,99,47
2016,1,1001360,100,46
2016,1,1001359,110,49
2016,1,1001358,98,45
2016,1,1001357,101,54
2016,1,1001356,100,45
2016,1,1001355,99,53
2016,1,1001354,89,53
2016,1,1001353,124,56
2016,1,1001352,103,50
2016,1,1001351,98,58
2016,1,1001350,114,65
2016,1,1001349,89,44
2016,1,1001348,94,45
2016,1,1001347,98,45
2016,1,1001346,100,52
2016,1,1001345,129,61
2016,1,1001344,105,44
2016,1,1001343,118,54
2016,1,1001342,80,56
2016,1,1001341,149,57
2016,1,1001340,118,57
2016,1,1001339,106,51
2016,1,1001338,128,53
2016,1,1001337,122,57
2016,1,1001336,107,50
2016,1,1001335,96,48
2016,1,1001334,105,46
2016,1,1001333,93,52
2016,1,1001332,96,48
2016,1,1001331,105,49
2016,1,1001330,100,46
2016,1,1001329,95,50
2016,1,1001328,122,43
2016,1,1001327,113,43
2016,1,1001326,102,52
2016,1,1001325,107,53
2016,1,1001324,116,52
2016,1,1001323,84,45
2016,1,1001322,125,76
2016,1,1001321,116,52
2016,1,1001320,131,57
2016,1,1001319,158,53
2016,1,1001318,143,67
2016,1,1001317,130,75
2016,1,1001316,123,58
2016,1,1001315,127,105
2016,1,1001314,165,88
2016,1,1001313,112,66
2016,1,1001312,97,35
2016,1,1001311,209,132
2016,1,1001310,269,86
2016,1,1001309,118,54
2016,1,1001308,84,49
2016,1,1001307,103,50
2016,1,1001306,106,46
2016,1,1001305,249,28
2016,1,1001304,111,46
2016,1,1001303,150,59
2016,1,1001302,104,45
2016,1,1001301,105,49
2016,1,1001300,88,46
2016,1,1001299,104,53
2016,1,1001298,102,47
2016,1,1001297,109,60
2016,1,1001296,130,59
2016,1,1001295,99,53
2016,1,1001294,122,48
2016,1,1001293,113,74
2016,1,1001292,80,60
2016,1,1001291,139,72
2016,1,1001290,121,50
2016,1,1001289,112,52
2016,1,1001288,114,69
2016,1,1001287,107,73
2016,1,1001286,98,85
2016,1,1001285,100,60
2016,1,1001284,128,69
2016,1,1001283,103,51
2016,1,1001282,114,55
2016,1,1001281,88,62
2016,1,1001280,102,50
2016,1,1001279,104,49
2016,1,1001278,130,49
2016,1,1001277,151,63
2016,1,1001276,112,48
2016,1,1001275,123,53
2016,1,1001274,139,62
2016,1,1001273,131,56
2016,1,1001272,167,40
2016,1,1001271,111,42
2016,1,1001270,123,58
2016,1,1001269,66,61
2016,1,1001268,152,68
2016,1,1001267,136,62
2016,1,1001266,134,60
2016,1,1001265,189,78
2016,1,1001264,104,57
2016,1,1001263,78,43
2016,1,1001262,90,42
2016,1,1001261,95,43
2016,1,1001260,95,45
2016,1,1001259,107,49
2016,1,1001258,69,48
2016,1,1001257,86,47
2016,1,1001256,96,45
2016,1,1001255,72,39
2016,1,1001254,82,47
2016,1,1001253,109,66
2016,1,1001252,100,53
2016,1,1001251,81,47
2016,1,1001250,94,45
2016,1,1001249,113,57
2016,1,1001248,82,44
2016,1,1001247,64,49
2016,1,1001246,108,49
2016,1,1001245,94,46
2016,1,1001244,87,45
2016,1,1001243,84,46
2016,1,1001242,90,52
2016,1,1001241,94,47
2016,1,1001240,83,50
2016,1,1001239,49,34
2016,1,1001238,142,57
2016,1,1001237,103,52
2016,1,1001236,85,55
2016,1,1001235,112,54
2016,1,1001234,99,55
2016,1,1001233,118,51
2016,1,1001232,110,55
2016,1,1001231,115,42
2016,1,1001230,133,60
2016,1,1001229,135,61
2016,1,1001228,127,52
2016,1,1001227,106,58
2016,1,1001226,95,54
2016,1,1001225,107,34
2016,1,1001224,93,43
2016,1,1001223,118,52
2016,1,1001222,115,45
2016,1,1001221,82,44
2016,1,1001220,99,47
2016,1,1001219,124,57
2016,1,1001218,133,66
2016,1,1001217,145,67
2016,1,1001216,114,53
2016,1,1001215,126,67
2016,1,1001214,157,52
2016,1,1001213,99,53
2016,1,1001212,161,57
2016,1,1001211,108,44
2016,1,1001210,111,55
2016,1,1001209,118,59
2016,1,1001208,134,59
2016,1,1001207,141,50
2016,1,1001206,111,55
2016,1,1001205,128,57
2016,1,1001204,153,56
2016,1,1001203,135,51
2016,1,1001202,92,70
2016,1,1001201,107,53
2016,1,1001200,144,56
2016,1,1001199,139,54
2016,1,1001198,108,50
2016,1,1001197,104,46
2016,1,1001196,124,64
2016,1,1001195,102,49
2016,1,1001194,62,43
2016,1,1001193,100,43
2016,1,1001192,114,55
2016,1,1001191,123,50
2016,1,1001190,104,46
2016,1,1001189,103,47
2016,1,1001188,125,61
2016,1,1001187,86,51
2016,1,1001186,104,44
2016,1,1001185,97,50
2016,1,1001184,71,50
2016,1,1001183,75,46
2016,1,1001182,65,44
2016,1,1001181,94,49
2016,1,1001180,112,53
2016,1,1001179,77,43
2016,1,1001178,84,45
2016,1,1001177,97,54
2016,1,1001176,117,61
2016,1,1001175,97,47
2016,1,1001174,89,47
2016,1,1001173,107,46
2016,1,1001172,82,49
2016,1,1001171,141,60
2016,1,1001170,85,41
2016,1,1001169,121,57
2016,1,1001168,119,51
2016,1,1001167,74,44
2016,1,1001166,92,48
2016,1,1001165,71,50
2016,1,1001164,104,50
2016,1,1001163,85,46
2016,1,1001162,83,53
2016,1,1001161,47,37
2016,1,1001160,94,47
2016,1,1001159,98,52
2016,1,1001158,84,47
2016,1,1001157,91,46
2016,1,1001156,91,45
2016,1,1001155,119,47
2016,1,1001154,108,47
2016,1,1001153,81,47
2016,1,1001152,112,52
2016,1,1001151,117,44
2016,1,1001150,117,57
2016,1,1001149,105,53
2016,1,1001148,88,51
2016,1,1001147,125,44
2016,1,1001146,56,55
2016,1,1001145,112,54
2016,1,1001144,96,44
2016,1,1001143,114,48
2016,1,1001142,114,63
2016,1,1001141,91,43
2016,1,1001140,90,47
2016,1,1001139,93,43
2016,1,1001138,86,43
2016,1,1001137,98,48
2016,1,1001136,77,49
2016,1,1001135,82,45
2016,1,1001134,97,53
2016,1,1001133,84,47
2016,1,1001132,102,46
2016,1,1001131,92,47
2016,1,1001130,80,45
2016,1,1001129,88,53
2016,1,1001128,91,43
2016,1,1001127,105,45
2016,1,1001126,126,50
2016,1,1001125,86,41
2016,1,1001124,133,54
2016,1,1001123,99,45
2016,1,1001122,88,44
2016,1,1001121,115,46
2016,1,1001120,95,42
2016,1,1001119,108,55
2016,1,1001118,56,32
2016,1,1001117,87,43
2016,1,1001116,93,51
2016,1,1001115,88,44
2016,1,1001114,89,45
2016,1,1001113,119,68
2016,1,1001112,99,43
2016,1,1001111,89,45
2016,1,1001110,84,47
2016,1,1001109,93,45
2016,1,1001108,98,46
2016,1,1001107,84,43
2016,1,1001106,83,43
2016,1,1001105,90,50
2016,1,1001104,104,54
2016,1,1001103,78,61
2016,1,1001102,117,50
2016,1,1001101,79,42
2016,1,1001100,77,53
2016,1,1001099,88,51
2016,1,1001098,83,44
2016,1,1001097,84,72
2016,1,1001096,59,38
2016,1,1001095,85,42
2016,1,1001094,80,42
2016,1,1001093,93,46
2016,1,1001092,86,41
2016,1,1001091,92,52
2016,1,1001090,80,41
2016,1,1001089,104,42
2016,1,1001088,88,45
2016,1,1001087,80,40
2016,1,1001086,109,70
2016,1,1001085,78,43
2016,1,1001084,85,46
2016,1,1001083,109,45
2016,1,1001082,76,43
2016,1,1001081,82,44
2016,1,1001080,113,40
2016,1,1001079,140,47
2016,1,1001078,91,43
2016,1,1001077,66,40
2016,1,1001076,69,55
2016,1,1001075,106,49
2016,1,1001074,85,38
2016,1,1001073,78,41
2016,1,1001072,87,51
2016,1,1001071,74,47
2016,1,1001070,75,41
2016,1,1001069,68,46
2016,1,1001068,89,45
2016,1,1001067,104,54
2016,1,1001066,71,42
2016,1,1001065,95,49
2016,1,1001064,71,46
2016,1,1001063,93,51
2016,1,1001062,78,43
2016,1,1001061,109,44
2016,1,1001060,96,55
2016,1,1001059,92,43
2016,1,1001058,84,42
2016,1,1001057,86,47
2016,1,1001056,85,42
2016,1,1001055,89,54
2016,1,1001054,96,53
2016,1,1001053,76,47
2016,1,1001052,75,42
2016,1,1001051,83,51
2016,1,1001050,91,45
2016,1,1001049,121,51
2016,1,1001048,91,44
2016,1,1001047,92,41
2016,1,1001046,95,41
2016,1,1001045,93,48
2016,1,1001044,87,45
2016,1,1001043,106,52
2016,1,1001042,89,46
2016,1,1001041,90,47
2016,1,1001040,110,55
2016,1,1001039,95,45
2016,1,1001038,61,42
2016,1,1001037,96,49
2016,1,1001036,78,39
2016,1,1001035,87,45
2016,1,1001034,98,49
2016,1,1001033,119,51
2016,1,1001032,78,47
2016,1,1001031,100,53
2016,1,1001030,93,49
2016,1,1001029,144,53
2016,1,1001028,104,56
2016,1,1001027,62,44
2016,1,1001026,108,46
2016,1,1001025,83,46
2016,1,1001024,90,48
2016,1,1001023,63,46
2016,1,1001022,97,47
2016,1,1001021,65,41
2016,1,1001020,46,34
2016,1,1001019,117,48
2016,1,1001018,88,37
2016,1,1001017,104,50
2016,1,1001016,93,45
2016,1,1001015,63,45
2016,1,1001014,193,68
2016,1,1001013,76,39
2016,1,1001012,75,43
2016,1,1001011,101,51
2016,1,1001010,81,39
2016,1,1001009,101,50
2016,1,1001008,91,51
2016,1,1001007,85,52
2016,1,1001006,86,47
2016,1,1001005,107,43
2016,1,1001004,88,40
2016,1,1001003,86,40
2016,1,1001002,85,40
2016,1,1001001,79,51
2016,1,1001000,84,42
2016,1,1000999,79,49
2016,1,1000998,91,42
2016,1,1000997,99,50
2016,1,1000996,114,47
2016,1,1000995,105,49
2016,1,1000994,84,43
2016,1,1000993,91,45
2016,1,1000992,95,46
2016,1,1000991,101,41
2016,1,1000990,94,41
2016,1,1000989,90,47
2016,1,1000988,75,41
2016,1,1000987,69,41
2016,1,1000986,94,37
2016,1,1000985,83,45
2016,1,1000984,101,44
2016,1,1000983,97,45
2016,1,1000982,84,44
2016,1,1000981,99,49
2016,1,1000980,85,44
2016,1,1000979,82,43
2016,1,1000978,85,44
2016,1,1000977,94,46
2016,1,1000976,84,51
2016,1,1000975,104,49
2016,1,1000974,97,42
2016,1,1000973,109,51
2016,1,1000972,82,42
2016,1,1000971,88,47
2016,1,1000970,105,46
2016,1,1000969,113,55
2016,1,1000968,88,48
2016,1,1000967,93,43
2016,1,1000966,109,47
2016,1,1000965,98,45
2016,1,1000964,90,40
2016,1,1000963,90,47
2016,1,1000962,93,45
2016,1,1000961,85,46
2016,1,1000960,90,42
2016,1,1000959,81,43
2016,1,1000958,75,42
2016,1,1000957,82,43
2016,1,1000956,84,45
2016,1,1000955,89,42
2016,1,1000954,90,43
2016,1,1000953,93,46
2016,1,1000952,95,48
2016,1,1000951,95,42
2016,1,1000950,89,42
2016,1,1000949,85,47
2016,1,1000948,92,46
2016,1,1000947,85,43
2016,1,1000946,93,44
2016,1,1000945,90,43
2016,1,1000944,88,44
2016,1,1000943,86,39
2016,1,1000942,104,48
2016,1,1000941,88,46
2016,1,1000940,106,50
2016,1,1000939,89,49
2016,1,1000938,73,45
2016,1,1000937,85,46
2016,1,1000936,76,45
2016,1,1000935,86,44
2016,1,1000934,88,47
2016,1,1000933,98,48
2016,1,1000932,96,42
2016,1,1000931,108,50
2016,1,1000930,75,41
2016,1,1000929,78,34
2016,1,1000928,102,52
2016,1,1000927,76,40
2016,1,1000926,83,43
2016,1,1000925,87,49
2016,1,1000924,80,43
2016,1,1000923,73,40
2016,1,1000922,78,42
2016,1,1000921,87,41
2016,1,1000920,74,42
2016,1,1000919,86,44
2016,1,1000918,86,48
2016,1,1000917,83,47
2016,1,1000916,81,41
2016,1,1000915,76,42
2016,1,1000914,81,47
2016,1,1000913,82,44
2016,1,1000912,84,49
2016,1,1000911,67,45
2016,1,1000910,87,44
2016,1,1000909,78,48
2016,1,1000908,72,41
2016,1,1000907,85,46
2016,1,1000906,73,45
2016,1,1000905,61,45
2016,1,1000904,82,41
2016,1,1000903,98,43
2016,1,1000902,91,45
2016,1,1000901,89,45
2016,1,1000900,100,44
2016,1,1000899,78,45
2016,1,1000898,75,51
2016,1,1000897,79,38
2016,1,1000896,83,45
2016,1,1000895,87,43
2016,1,1000894,91,37
2016,1,1000893,91,44
2016,1,1000892,100,48
2016,1,1000891,102,44
2016,1,1000890,103,43
2016,1,1000889,92,42
2016,1,1000888,102,46
2016,1,1000887,94,57
2016,1,1000886,71,41
2016,1,1000885,103,44
2016,1,1000884,98,45
2016,1,1000883,93,40
2016,1,1000882,100,52
2016,1,1000881,74,44
2016,1,1000880,85,46
2016,1,1000879,77,45
2016,1,1000878,96,45
2016,1,1000877,83,43
2016,1,1000876,98,45
2016,1,1000875,98,44
2016,1,1000874,126,58
2016,1,1000873,97,47
2016,1,1000872,85,50
2016,1,1000871,100,52
2016,1,1000870,99,46
2016,1,1000869,112,45
2016,1,1000868,86,37
2016,1,1000867,111,52
2016,1,1000866,87,47
2016,1,1000865,85,46
2016,1,1000864,81,50
2016,1,1000863,97,44
2016,1,1000862,89,51
2016,1,1000861,99,42
2016,1,1000860,94,38
2016,1,1000859,84,50
2016,1,1000858,88,48
2016,1,1000857,87,44
2016,1,1000856,102,46
2016,1,1000855,69,43
2016,1,1000854,105,51
2016,1,1000853,102,48
2016,1,1000852,85,46
2016,1,1000851,94,46
2016,1,1000850,101,42
2016,1,1000849,108,45
2016,1,1000848,117,47
2016,1,1000847,88,42
2016,1,1000846,89,48
2016,1,1000845,95,46
2016,1,1000844,105,47
2016,1,1000843,140,69
2016,1,1000842,114,63
2016,1,1000841,118,67
2016,1,1000840,135,49
2016,1,1000839,79,45
2016,1,1000838,87,52
2016,1,1000837,89,46
2016,1,1000836,105,48
2016,1,1000835,105,55
2016,1,1000834,103,46
2016,1,1000833,91,48
2016,1,1000832,101,48
2016,1,1000831,100,46
2016,1,1000830,101,47
2016,1,1000829,104,47
2016,1,1000828,84,43
2016,1,1000827,94,44
2016,1,1000826,103,44
2016,1,1000825,90,41
2016,1,1000824,111,47
2016,1,1000823,91,47
2016,1,1000822,88,53
2016,1,1000821,87,43
2016,1,1000820,76,40
2016,1,1000819,142,55
2016,1,1000818,92,51
2016,1,1000817,104,49
2016,1,1000816,84,49
2016,1,1000815,91,48
2016,1,1000814,84,48
2016,1,1000813,75,64
2016,1,1000812,83,47
2016,1,1000811,93,41
2016,1,1000810,80,47
2016,1,1000809,100,48
2016,1,1000808,93,53
2016,1,1000807,88,55
2016,1,1000806,70,46
2016,1,1000805,106,91
2016,1,1000804,101,54
2016,1,1000803,90,47
2016,1,1000802,108,52
2016,1,1000801,102,51
2016,1,1000800,100,49
2016,1,1000799,82,49
2016,1,1000798,114,48
2016,1,1000797,88,46
2016,1,1000796,93,46
2016,1,1000795,115,46
2016,1,1000794,90,55
2016,1,1000793,98,49
2016,1,1000792,86,37
2016,1,1000791,108,60
2016,1,1000790,106,50
2016,1,1000789,106,55
2016,1,1000788,78,49
2016,1,1000787,115,55
2016,1,1000786,95,43
2016,1,1000785,78,52
2016,1,1000784,89,58
2016,1,1000783,84,47
2016,1,1000782,88,44
2016,1,1000781,81,46
2016,1,1000780,88,52
2016,1,1000779,84,45
2016,1,1000778,113,59
2016,1,1000777,90,57
2016,1,1000776,123,58
2016,1,1000775,132,61
2016,1,1000774,96,50
2016,1,1000773,106,45
2016,1,1000772,85,45
2016,1,1000771,72,46
2016,1,1000770,96,47
2016,1,1000769,83,46
2016,1,1000768,115,48
2016,1,1000767,89,51
2016,1,1000766,108,46
2016,1,1000765,124,49
2016,1,1000764,116,52
2016,1,1000763,92,72
2016,1,1000762,155,74
2016,1,1000761,69,53
2016,1,1000760,83,54
2016,1,1000759,92,43
2016,1,1000758,113,50
2016,1,1000757,102,51
2016,1,1000756,100,48
2016,1,1000755,70,43
2016,1,1000754,94,44
2016,1,1000753,125,43
2016,1,1000752,83,40
2016,1,1000751,107,49
2016,1,1000750,110,56
2016,1,1000749,105,46
2016,1,1000748,105,48
2016,1,1000747,85,47
2016,1,1000746,85,57
2016,1,1000745,82,50
2016,1,1000744,118,43
2016,1,1000743,89,48
2016,1,1000742,102,54
2016,1,1000741,99,46
2016,1,1000740,102,50
2016,1,1000739,98,44
2016,1,1000738,86,46
2016,1,1000737,94,47
2016,1,1000736,127,57
2016,1,1000735,94,58
2016,1,1000734,79,43
2016,1,1000733,104,48
2016,1,1000732,92,52
2016,1,1000731,85,53
2016,1,1000730,98,44
2016,1,1000729,89,48
2016,1,1000728,112,44
2016,1,1000727,123,40
2016,1,1000726,97,46
2016,1,1000725,123,55
2016,1,1000724,93,55
2016,1,1000723,121,44
2016,1,1000722,124,52
2016,1,1000721,110,69
2016,1,1000720,70,53
2016,1,1000719,97,42
2016,1,1000718,99,40
2016,1,1000717,108,50
2016,1,1000716,131,68
2016,1,1000715,88,55
2016,1,1000714,92,42
2016,1,1000713,91,56
2016,1,1000712,100,48
2016,1,1000711,119,43
2016,1,1000710,107,52
2016,1,1000709,114,47
2016,1,1000708,98,44
2016,1,1000707,70,44
2016,1,1000706,112,52
2016,1,1000705,114,47
2016,1,1000704,105,46
2016,1,1000703,89,50
2016,1,1000702,81,38
2016,1,1000701,110,42
2016,1,1000700,123,60
2016,1,1000699,86,52
2016,1,1000698,130,48
2016,1,1000697,104,38
2016,1,1000696,111,50
2016,1,1000695,97,46
2016,1,1000694,110,42
2016,1,1000693,72,42
2016,1,1000692,98,44
2016,1,1000691,94,47
2016,1,1000690,81,49
2016,1,1000689,74,48
2016,1,1000688,85,48
2016,1,1000687,130,53
2016,1,1000686,79,45
2016,1,1000685,89,74
2016,1,1000684,117,52
2016,1,1000683,104,40
2016,1,1000682,91,48
2016,1,1000681,111,47
2016,1,1000680,112,48
2016,1,1000679,99,45
2016,1,1000678,95,44
2016,1,1000677,110,53
2016,1,1000676,119,60
2016,1,1000675,95,43
2016,1,1000674,88,45
2016,1,1000673,100,47
2016,1,1000672,94,44
2016,1,1000671,87,43
2016,1,1000670,98,50
2016,1,1000669,92,49
2016,1,1000668,93,58
2016,1,1000667,85,41
2016,1,1000666,93,46
2016,1,1000665,114,51
2016,1,1000664,96,52
2016,1,1000663,97,53
2016,1,1000662,89,50
2016,1,1000661,85,44
2016,1,1000660,114,42
2016,1,1000659,94,41
2016,1,1000658,96,46
2016,1,1000657,104,54
2016,1,1000656,109,40
2016,1,1000655,96,46
2016,1,1000654,103,50
2016,1,1000653,80,46
2016,1,1000652,86,49
2016,1,1000651,97,66
2016,1,1000650,100,48
2016,1,1000649,115,66
2016,1,1000648,77,47
2016,1,1000647,98,54
2016,1,1000646,95,50
2016,1,1000645,86,45
2016,1,1000644,87,50
2016,1,1000643,67,51
2016,1,1000642,84,52
2016,1,1000641,106,49
2016,1,1000640,108,41
2016,1,1000639,90,47
2016,1,1000638,97,43
2016,1,1000637,102,49
2016,1,1000636,104,48
2016,1,1000635,123,48
2016,1,1000634,84,50
2016,1,1000633,105,42
2016,1,1000632,109,45
2016,1,1000631,98,44
2016,1,1000630,89,40
2016,1,1000629,113,48
2016,1,1000628,104,49
2016,1,1000627,88,43
2016,1,1000626,88,45
2016,1,1000625,95,52
2016,1,1000624,97,43
2016,1,1000623,78,59
2016,1,1000622,92,48
2016,1,1000621,91,50
2016,1,1000620,95,49
2016,1,1000619,104,42
2016,1,1000618,97,41
2016,1,1000617,102,50
2016,1,1000616,103,43
2016,1,1000615,93,49
2016,1,1000614,101,52
2016,1,1000613,104,49
2016,1,1000612,107,47
2016,1,1000611,113,57
2016,1,1000610,90,43
2016,1,1000609,88,46
2016,1,1000608,91,46
2016,1,1000607,72,52
2016,1,1000606,84,42
2016,1,1000605,92,46
2016,1,1000604,93,44
2016,1,1000603,78,44
2016,1,1000602,98,53
2016,1,1000601,106,54
2016,1,1000600,112,51
2016,1,1000599,109,43
2016,1,1000598,76,50
2016,1,1000597,101,49
2016,1,1000596,86,49
2016,1,1000595,103,48
2016,1,1000594,88,45
2016,1,1000593,77,45
2016,1,1000592,102,44
2016,1,1000591,76,46
2016,1,1000590,79,45
2016,1,1000589,98,48
2016,1,1000588,92,44
2016,1,1000587,77,40
2016,1,1000586,100,50
2016,1,1000585,88,42
2016,1,1000584,73,42
2016,1,1000583,84,36
2016,1,1000582,97,44
2016,1,1000581,91,39
2016,1,1000580,86,42
2016,1,1000579,80,48
2016,1,1000578,104,48
2016,1,1000577,84,49
2016,1,1000576,89,48
2016,1,1000575,77,45
2016,1,1000574,89,46
2016,1,1000573,88,45
2016,1,1000572,90,49
2016,1,1000571,76,41
2016,1,1000570,82,48
2016,1,1000569,77,41
2016,1,1000568,131,54
2016,1,1000567,125,47
2016,1,1000566,80,45
2016,1,1000565,107,42
2016,1,1000564,85,44
