year,quarter,district,income_avg,expand_avg
2015,1,1000842,2750572,5012181951
2015,1,1000841,3093822,4926934095
2015,1,1000840,3839780,5092598483
2015,1,1000839,2799570,8009970106
2015,1,1000838,3001218,7253137694
2015,1,1000837,3557089,10892687216
2015,1,1000836,3672633,8704299432
2015,1,1000835,4395248,9670390265
2015,1,1000834,3360742,10158457675
2015,1,1000833,3643748,8986642503
2015,1,1000832,3446675,12468386122
2015,1,1000831,3797501,8892578067
2015,1,1000830,3221989,5388496976
2015,1,1000829,3039814,7053872954
2015,1,1000828,3737993,6722754237
2015,1,1000827,3718970,8329314918
2015,1,1000826,3900205,9065977068
2015,1,1000825,3922895,8987793693
2015,1,1000824,2916905,9151214884
2015,1,1000823,3163388,7159987827
2015,1,1000822,3228697,5174893794
2015,1,1000821,2944036,5785502483
2015,1,1000820,2624127,7300157120
2015,1,1000819,3048311,5278037645
2015,1,1000818,2727123,7330385797
2015,1,1000817,3519259,7938922868
2015,1,1000816,3776183,6853439187
2015,1,1000815,2669427,8506762157
2015,1,1000814,4255181,5141313010
2015,1,1000813,3094025,6462508220
2015,1,1000812,3868717,11006819767
2015,1,1000811,3418895,9522927218
2015,1,1000810,3521556,9221278966
2015,1,1000809,2946176,5818641051
2015,1,1000808,2677214,5777913739
2015,1,1000807,3336808,6333297894
2015,1,1000806,3635642,5932018642
2015,1,1000805,3512258,4791748358
2015,1,1000804,3773760,7964701866
2015,1,1000803,3953164,5490965740
2015,1,1000802,4153656,5780141015
2015,1,1000801,3766664,7734253698
2015,1,1000800,3844096,7850675869
2015,1,1000799,3376533,6157208539
2015,1,1000798,3170203,6872534008
2015,1,1000797,3013428,7724927318
2015,1,1000796,3224290,6540938753
2015,1,1000795,3865975,6715870282
2015,1,1000794,3434184,3686052452
2015,1,1000793,3148555,6350261282
2015,1,1000792,3264478,5886272365
2015,1,1000791,3297760,6288038275
2015,1,1000790,3462112,6095750056
2015,1,1000789,3422488,5412239619
2015,1,1000788,3700497,8482506079
2015,1,1000787,3689173,10030944760
2015,1,1000786,3372406,8544961669
2015,1,1000785,3814143,7910915103
2015,1,1000784,3070453,8635881899
2015,1,1000783,4121330,7342135295
2015,1,1000782,3921642,7097785381
2015,1,1000781,3067959,7856118486
2015,1,1000780,3136062,6569468630
2015,1,1000779,3957600,4436212909
2015,1,1000778,3791044,4969347721
2015,1,1000777,2840529,7112353826
2015,1,1000776,3520471,7885658485
2015,1,1000775,4260439,6388675807
2015,1,1000774,4447502,5478933261
2015,1,1000773,3541440,7104332108
2015,1,1000772,3897091,7753902682
2015,1,1000771,3714576,5142215638
2015,1,1000770,3541434,6159762253
2015,1,1000769,4246230,5935315663
2015,1,1000768,4442830,9072681732
2015,1,1000767,4510212,10665470891
2015,1,1000766,3564091,8215468066
2015,1,1000765,4451841,3891525152
2015,1,1000764,4422948,2926550609
2015,1,1000763,4933207,3107768041
2015,1,1000762,4459402,4832295093
2015,1,1000761,4860289,5841993634
2015,1,1000760,4449781,4992205005
2015,1,1000759,4354784,7285003519
2015,1,1000758,4561768,5622382913
2015,1,1000757,3760200,9548541648
2015,1,1000756,4076280,9189887691
2015,1,1000755,4699362,5740439378
2015,1,1000754,4596092,4160605185
2015,1,1000753,4318719,7957139010
2015,1,1000752,3619259,8588083722
2015,1,1000751,4868058,8034799621
2015,1,1000750,5037384,8407696174
2015,1,1000749,3381465,9815575126
2015,1,1000748,3803758,10313819605
2015,1,1000747,4085693,7884497724
2015,1,1000746,4046813,9773511525
2015,1,1000745,4438365,5035952892
2015,1,1000744,4463420,6808679414
2015,1,1000743,3602139,8866378271
2015,1,1000742,4984589,7858877630
2015,1,1000741,4924925,10010570700
2015,1,1000740,4737528,8344586459
2015,1,1000739,4539116,8794588864
2015,1,1000738,4498958,6706911246
2015,1,1000737,4489140,7293161673
2015,1,1000736,3830297,8749532083
2015,1,1000735,3767290,8927011536
2015,1,1000734,3565774,6772452167
2015,1,1000733,3776592,8565223490
2015,1,1000732,2713173,8546161999
2015,1,1000731,3843008,5314146334
2015,1,1000730,3776559,5186061704
2015,1,1000729,3567574,4741819244
2015,1,1000728,3467874,6275123676
2015,1,1000727,3219012,7487246981
2015,1,1000726,3207613,6834725036
2015,1,1000725,4115139,2864506972
2015,1,1000724,4134281,7999056762
2015,1,1000723,3858539,3543450197
2015,1,1000722,3624258,4423080775
2015,1,1000721,4161462,3036212966
2015,1,1000720,4006586,3675590768
2015,1,1000719,3926697,5948153103
2015,1,1000718,3397513,6742043771
2015,1,1000717,4026243,6072022296
2015,1,1000716,3997071,8401263822
2015,1,1000715,2779432,6830851187
2015,1,1000714,3829408,8084540112
2015,1,1000713,3725676,4772774710
2015,1,1000712,3769615,4510445877
2015,1,1000711,3604656,4860428150
2015,1,1000710,3633113,4014381363
2015,1,1000709,3808885,8005081907
2015,1,1000708,2935659,9446185799
2015,1,1000707,3438541,9832191645
2015,1,1000706,3724464,5876427712
2015,1,1000705,3956385,5927950872
2015,1,1000704,3236038,10662342605
2015,1,1000703,3859647,8737440249
2015,1,1000702,3476841,8306567636
2015,1,1000701,3324099,6827466782
2015,1,1000700,4469579,4711908827
2015,1,1000699,4176907,10214099951
2015,1,1000698,3554342,10125730201
2015,1,1000697,3679970,6665178271
2015,1,1000696,3711639,7079472253
2015,1,1000695,3119826,6154768127
2015,1,1000694,3354817,5472497064
2015,1,1000693,3395345,8160761446
2015,1,1000692,3694812,9033425847
2015,1,1000691,4918950,5880059249
2015,1,1000690,4541512,7083049104
2015,1,1000689,4510044,7409365384
2015,1,1000688,4136455,4460084949
2015,1,1000687,3083675,4527875403
2015,1,1000686,4370088,2493423463
2015,1,1000685,3986277,1777804197
2015,1,1000684,4276356,2860178048
2015,1,1000683,3482070,7109261749
2015,1,1000682,2440519,9427186737
2015,1,1000681,2795306,10830783452
2015,1,1000680,3064590,9672498365
2015,1,1000679,3115249,2887394307
2015,1,1000678,2895074,9234317784
2015,1,1000677,3028643,3118447200
2015,1,1000676,2860666,3074682171
2015,1,1000675,3193394,7566304585
2015,1,1000674,2974681,9155054932
2015,1,1000673,2962847,7398410149
2015,1,1000672,2917641,5622122172
2015,1,1000671,2953158,7780065031
2015,1,1000670,2663666,5384915610
2015,1,1000669,2743331,2908162969
2015,1,1000668,3128242,3039413980
2015,1,1000667,3923528,9236670505
2015,1,1000666,2799170,6707616148
2015,1,1000665,2775011,9092476946
2015,1,1000664,2766291,9270380699
2015,1,1000663,2532418,7608384898
2015,1,1000662,3281568,3729064513
2015,1,1000661,2997182,7703981298
2015,1,1000660,3903606,9510870830
2015,1,1000659,3164369,7496252919
2015,1,1000658,3134791,7612482142
2015,1,1000657,3904462,1898294116
2015,1,1000656,2989518,5480758356
2015,1,1000655,3130448,6643591323
2015,1,1000654,3099460,4160541370
2015,1,1000653,3834895,2069897453
2015,1,1000652,4164749,4008625463
2015,1,1000651,3209558,6219710951
2015,1,1000650,3243249,5514034171
2015,1,1000649,4507331,4899591858
2015,1,1000648,3794631,5959825170
2015,1,1000647,3833991,1119379201
2015,1,1000646,2892098,2464479080
2015,1,1000645,2880913,2507313488
2015,1,1000644,3116915,3499422522
2015,1,1000643,2880617,4280515310
2015,1,1000642,3271551,5743178437
2015,1,1000641,3248288,7177180006
2015,1,1000640,3809222,5569184626
2015,1,1000639,3854377,4071513358
2015,1,1000638,3477572,9021350430
2015,1,1000637,3480476,7979293578
2015,1,1000636,4258254,4008043821
2015,1,1000635,3681686,6056439305
2015,1,1000634,3502312,9446879271
2015,1,1000633,3066628,6803667834
2015,1,1000632,3110143,11387283997
2015,1,1000631,2539108,10095150334
2015,1,1000630,3556626,10013613969
2015,1,1000629,3480747,6546225278
2015,1,1000628,2973285,7128020790
2015,1,1000627,3129128,7621174594
2015,1,1000626,2502543,6540856105
2015,1,1000625,3760216,5377957510
2015,1,1000624,3601478,5725408812
2015,1,1000623,3473906,5647992811
2015,1,1000622,3468982,5774342731
2015,1,1000621,3514335,6383865585
2015,1,1000620,3435986,3009268425
2015,1,1000619,3485468,6960342476
2015,1,1000618,3446448,5052786790
2015,1,1000617,3354885,5480117450
2015,1,1000616,3509133,6196347098
2015,1,1000615,3948354,5988464079
2015,1,1000614,3984494,4406051433
2015,1,1000613,3975618,6104816824
2015,1,1000612,3454923,4559690971
2015,1,1000611,3035362,9484421378
2015,1,1000610,2863522,9045405590
2015,1,1000609,3144193,8507273032
2015,1,1000608,4060141,6475332784
2015,1,1000607,4379469,5100795283
2015,1,1000606,3082625,6778826444
2015,1,1000605,2853809,9180314695
2015,1,1000604,2939401,9876218410
2015,1,1000603,3400234,8877223875
2015,1,1000602,2932567,7608090478
2015,1,1000601,2779267,10142805230
2015,1,1000600,2855191,7860653265
2015,1,1000599,2916772,7874496510
2015,1,1000598,3999031,7138662030
2015,1,1000597,4494764,7126274337
2015,1,1000596,4452354,6461915267
2015,1,1000595,4457272,3961167112
2015,1,1000594,3685640,2504514537
2015,1,1000593,3538943,7273757222
2015,1,1000592,3589674,7817326085
2015,1,1000591,3215885,8957960520
2015,1,1000590,2867642,2981151096
2015,1,1000589,3122838,6645495898
2015,1,1000588,3743268,7890774384
2015,1,1000587,3414525,5700943763
2015,1,1000586,3310293,5604590144
2015,1,1000585,4767500,4963015290
2015,1,1000584,3365892,7912678259
2015,1,1000583,2831718,4443321817
2015,1,1000582,2876196,11805307149
2015,1,1000581,3451215,8025138580
2015,1,1000580,2975193,4273101067
2015,1,1000579,4357083,6581646863
2015,1,1000578,4545059,8585884010
2015,1,1000577,4086933,7202776597
2015,1,1000576,3865018,6045682006
2015,1,1000575,4044249,4295811086
2015,1,1000574,5088724,2781687076
2015,1,1000573,4239043,6569478954
2015,1,1000572,3117099,9153894376
2015,1,1000571,3069922,9672619591
2015,1,1000570,2856947,12907873256
2015,1,1000569,2829102,9653657999
2015,1,1000568,3005766,6208817786
2015,1,1000567,3104260,9176960454
2015,1,1000566,3013935,9342008987
2015,1,1000565,3405796,9377487453
2015,1,1000564,2925026,7094203700
2015,1,1000563,2965394,6394506916
2015,1,1000562,4073760,5272796283
2015,1,1000561,3462290,5026830115
2015,1,1000560,4463922,9052183678
2015,1,1000559,4584493,4445715106
2015,1,1000558,2946085,8873610180
2015,1,1000557,2847915,9623202834
2015,1,1000556,3105511,15883536679
2015,1,1000555,3011789,12422516013
2015,1,1000554,3001871,15283463191
2015,1,1000553,2957084,12254776319
2015,1,1000552,3192158,15921712829
2015,1,1000551,2789330,4360418987
2015,1,1000550,3617571,3971315123
2015,1,1000549,2895250,3950912279
2015,1,1000548,3274249,4902288123
2015,1,1000547,3327081,5700950055
2015,1,1000546,3557915,7911925868
2015,1,1000545,3517957,7504564164
2015,1,1000544,3088536,5506757930
2015,1,1000543,3412715,4613768101
2015,1,1000542,3419491,7753138413
2015,1,1000541,2923837,5205843806
2015,1,1000540,3070806,4143845327
2015,1,1000539,3320307,5696370321
2015,1,1000538,3317540,5532984316
2015,1,1000537,3021031,7491666080
2015,1,1000536,3370884,6792689292
2015,1,1000535,3453443,5672890385
2015,1,1000534,3322887,5278317427
2015,1,1000533,4882116,9179990874
2015,1,1000532,5148207,7653569127
2015,1,1000531,4910718,8511362602
2015,1,1000530,5402622,5962019561
2015,1,1000529,4993403,8500262376
2015,1,1000528,4857760,7274927501
2015,1,1000527,5419405,6706641918
2015,1,1000526,4043076,6727726189
2015,1,1000525,4312295,6831065003
2015,1,1000524,6080675,2169224572
2015,1,1000523,3654911,6595281083
2015,1,1000522,4477353,5970910311
2015,1,1000521,3872184,5231498828
2015,1,1000520,5620996,6092525894
2015,1,1000519,5499132,7974066462
2015,1,1000518,3273098,3677751617
2015,1,1000517,4064165,1204131541
2015,1,1000516,3279738,5010161159
2015,1,1000515,2999255,4964264803
2015,1,1000514,3062026,6198717695
2015,1,1000513,2903055,6536671688
2015,1,1000512,2987591,6769112160
2015,1,1000511,2919148,9631098613
2015,1,1000510,3329507,9117800241
2015,1,1000509,3079733,6174580214
2015,1,1000508,3168845,8330279427
2015,1,1000507,2596339,4901006042
2015,1,1000506,3677450,9837892488
2015,1,1000505,5058769,5898299883
2015,1,1000504,4360053,5413511228
2015,1,1000503,4038779,7243224853
2015,1,1000502,3818089,9069420444
2015,1,1000501,3760886,9340932157
2015,1,1000500,3552687,7776392064
2015,1,1000499,3515446,8366576064
2015,1,1000498,3365695,8991994601
2015,1,1000497,3489117,7685601134
2015,1,1000496,4321865,4813322596
2015,1,1000495,3535908,4498596738
2015,1,1000494,3713772,4912855891
2015,1,1000493,3630555,3172815162
2015,1,1000492,3389608,5832003760
2015,1,1000491,4484890,3957637828
2015,1,1000490,2567418,1988379160
2015,1,1000489,2721019,4095443652
2015,1,1000488,4137222,6690891297
2015,1,1000487,4360223,4700972433
2015,1,1000486,4501306,8755884098
2015,1,1000485,3671310,3419186851
2015,1,1000484,3508616,7501497793
2015,1,1000483,3416102,6340107933
2015,1,1000482,3681905,7548421936
2015,1,1000481,3636401,7515280002
2015,1,1000480,4822258,5733903623
2015,1,1000479,3789127,6992133265
2015,1,1000478,4336527,6363028397
2015,1,1000477,4235647,3019853637
2015,1,1000476,3602405,10701799682
2015,1,1000475,3683283,7696948845
2015,1,1000474,4498278,8296673432
2015,1,1000473,5002160,5628248405
2015,1,1000472,4645155,5501766126
2015,1,1000471,5322395,4277343090
2015,1,1000470,3603938,6701811275
2015,1,1000469,3674974,8054943432
2015,1,1000468,3670391,5730603377
2015,1,1000467,3551382,6329653283
2015,1,1000466,3473892,7012672371
2015,1,1000465,3730096,4695453673
2015,1,1000464,4264303,6863309334
2015,1,1000463,5525983,5060630672
2015,1,1000462,4704539,8176733241
2015,1,1000461,4674560,10859853227
2015,1,1000460,3170113,7657887689
2015,1,1000459,3920479,10242411268
2015,1,1000458,4659741,5368720468
2015,1,1000457,4012267,4429991422
2015,1,1000456,3950364,4723473646
2015,1,1000455,3987923,4503124041
2015,1,1000454,3445866,5698566380
2015,1,1000453,4175109,3593029204
2015,1,1000452,4315357,1738078834
2015,1,1000451,4173532,4353738368
2015,1,1000450,3757788,7158090810
2015,1,1000449,3745439,11710355385
2015,1,1000448,3806327,11448902950
2015,1,1000447,4089420,9062872165
2015,1,1000446,3344563,8049559835
2015,1,1000445,3783339,4083353685
2015,1,1000444,3118793,3883394428
2015,1,1000443,4489935,4745622588
2015,1,1000442,3927122,7404701055
2015,1,1000441,4014455,7288205519
2015,1,1000440,4090989,5878917028
2015,1,1000439,3403619,5166648102
2015,1,1000438,4097967,8163906022
2015,1,1000437,3605475,7747540637
2015,1,1000436,4419059,7460198319
2015,1,1000435,3652032,7509448469
2015,1,1000434,2730622,7062444944
2015,1,1000433,3192483,7297079036
2015,1,1000432,3941860,7283057389
2015,1,1000431,2881919,6773913984
2015,1,1000430,2660709,9210937617
2015,1,1000429,3244042,9784802929
2015,1,1000428,4174694,6236301335
2015,1,1000427,3468310,6036375115
2015,1,1000426,3599667,4772553379
2015,1,1000425,3208988,8621604693
2015,1,1000424,3428949,6706042566
2015,1,1000423,3569022,6068686889
2015,1,1000422,3382706,7220533552
2015,1,1000421,3547778,13346475439
2015,1,1000420,3179982,10202686380
2015,1,1000419,3380298,5335848255
2015,1,1000418,3145428,5415761114
2015,1,1000417,2811553,5008764044
2015,1,1000416,3399932,10510540805
2015,1,1000415,3245766,7860519876
2015,1,1000414,3292840,6728433240
2015,1,1000413,3646187,7261878924
2015,1,1000412,3601108,8009720032
2015,1,1000411,2594424,9382892036
2015,1,1000410,3239478,5381297787
2015,1,1000409,3264390,8546298637
2015,1,1000408,3191675,6177928417
2015,1,1000407,2789603,5753926825
2015,1,1000406,3407971,5144595364
2015,1,1000405,3708175,8448017645
2015,1,1000404,3304124,8963134352
2015,1,1000403,3157157,9305361231
2015,1,1000402,3106153,8031480338
2015,1,1000401,2710646,10561586086
2015,1,1000400,3522868,8753678672
2015,1,1000399,2615204,8694388107
2015,1,1000398,3698901,11091938897
2015,1,1000397,4252176,3901672945
2015,1,1000396,3112239,10223200515
2015,1,1000395,3880356,6333946858
2015,1,1000394,3201303,9436120672
2015,1,1000393,3654821,8446742051
2015,1,1000392,3352214,9180186208
2015,1,1000391,3493637,8829912670
2015,1,1000390,3794674,6986409254
2015,1,1000389,3324259,9740047143
2015,1,1000388,3061940,7305391829
2015,1,1000387,3390811,7136866607
2015,1,1000386,3307876,4917016809
2015,1,1000385,3668385,4812784824
2015,1,1000384,3419788,6739995452
2015,1,1000383,3259526,4304777962
2015,1,1000382,3882648,9397752743
2015,1,1000381,3918663,3520207039
2015,1,1000380,3300069,6976879273
2015,1,1000379,3300450,5582534978
2015,1,1000378,4069444,3239686930
2015,1,1000377,4139738,5240750499
2015,1,1000376,2540538,7829464977
2015,1,1000375,3587547,4743371931
2015,1,1000374,2607458,5809736048
2015,1,1000373,3516995,2688775894
2015,1,1000372,3192377,8876086597
2015,1,1000371,3056897,6967793508
2015,1,1000370,3707266,5217667261
2015,1,1000369,3133483,6898776434
2015,1,1000368,3596946,3262293253
2015,1,1000367,3331215,1486024884
2015,1,1000366,3597404,4393204201
2015,1,1000365,3167656,3876071343
2015,1,1000364,3251531,6233329334
2015,1,1000363,2619922,5676205887
2015,1,1000362,3196640,8839478031
2015,1,1000361,2826563,6784557218
2015,1,1000360,3091186,8045083476
2015,1,1000359,3494860,6760155268
2015,1,1000358,3043944,7713220636
2015,1,1000357,2946543,8742710952
2015,1,1000356,2876078,8377532217
2015,1,1000355,2971277,8624062162
2015,1,1000354,2915065,7070382163
2015,1,1000353,4333077,3606074952
2015,1,1000352,3119701,7679699657
2015,1,1000351,3676503,5984213966
2015,1,1000350,2728936,5111376164
2015,1,1000349,3617361,6794163527
2015,1,1000348,3672797,6320438325
2015,1,1000347,3190417,7010682752
2015,1,1000346,2856589,5698038139
2015,1,1000345,3025413,5449713507
2015,1,1000344,3399030,7593396035
2015,1,1000343,2868397,7091688973
2015,1,1000342,2859538,5673033492
2015,1,1000341,3154978,4844783542
2015,1,1000340,3941383,6344231593
2015,1,1000339,2941959,6391382040
2015,1,1000338,2852007,7599989291
2015,1,1000337,2849529,7392162581
2015,1,1000336,3295109,7042495695
