year,quarter,district,b_worker
2016,3,1000719,33470
2016,3,1000718,2435
2016,3,1000717,1029
2016,3,1000716,4858
2016,3,1000715,1630
2016,3,1000714,1566
2016,3,1000713,13776
2016,3,1000712,5128
2016,3,1000711,7369
2016,3,1000710,19370
2016,3,1000709,2549
2016,3,1000708,2565
2016,3,1000707,8463
2016,3,1000706,4548
2016,3,1000705,3681
2016,3,1000704,997
2016,3,1000703,3256
2016,3,1000702,16802
2016,3,1000701,2657
2016,3,1000700,18160
2016,3,1000699,1278
2016,3,1000698,4213
2016,3,1000697,4725
2016,3,1000696,5817
2016,3,1000695,6371
2016,3,1000694,14845
2016,3,1000693,4261
2016,3,1000692,2568
2016,3,1000691,12927
2016,3,1000690,17107
2016,3,1000689,24329
2016,3,1000688,19385
2016,3,1000687,12930
2016,3,1000686,20621
2016,3,1000685,20329
2016,3,1000684,24846
2016,3,1000683,1359
2016,3,1000682,4447
2016,3,1000681,983
2016,3,1000680,4158
2016,3,1000679,5763
2016,3,1000678,2845
2016,3,1000677,1906
2016,3,1000676,2264
2016,3,1000675,3391
2016,3,1000674,3351
2016,3,1000673,4311
2016,3,1000672,3261
2016,3,1000671,2919
2016,3,1000670,91622
2016,3,1000669,9368
2016,3,1000668,28768
2016,3,1000667,2708
2016,3,1000666,1480
2016,3,1000665,1026
2016,3,1000664,1707
2016,3,1000663,932
2016,3,1000662,734
2016,3,1000661,794
2016,3,1000660,5766
2016,3,1000659,6853
2016,3,1000658,1851
2016,3,1000657,390
2016,3,1000656,2220
2016,3,1000655,12454
2016,3,1000654,29089
2016,3,1000653,5198
2016,3,1000652,1728
2016,3,1000651,16021
2016,3,1000650,2534
2016,3,1000649,2484
2016,3,1000648,15857
2016,3,1000647,2212
2016,3,1000646,997
2016,3,1000645,1570
2016,3,1000644,35311
2016,3,1000643,35003
2016,3,1000642,53286
2016,3,1000641,3225
2016,3,1000640,7936
2016,3,1000639,1551
2016,3,1000638,3140
2016,3,1000637,2774
2016,3,1000636,13285
2016,3,1000635,6158
2016,3,1000634,16287
2016,3,1000633,5700
2016,3,1000632,4707
2016,3,1000631,21435
2016,3,1000630,6640
2016,3,1000629,1007
2016,3,1000628,4571
2016,3,1000627,6187
2016,3,1000626,21297
2016,3,1000625,16683
2016,3,1000624,2584
2016,3,1000623,1269
2016,3,1000622,1514
2016,3,1000621,1402
2016,3,1000620,3513
2016,3,1000619,3113
2016,3,1000618,995
2016,3,1000617,1256
2016,3,1000616,3126
2016,3,1000615,3421
2016,3,1000614,2988
2016,3,1000613,1705
2016,3,1000612,3169
2016,3,1000611,2013
2016,3,1000610,1730
2016,3,1000609,4349
2016,3,1000608,19601
2016,3,1000607,11924
2016,3,1000606,5974
2016,3,1000605,3928
2016,3,1000604,2594
2016,3,1000603,2540
2016,3,1000602,3217
2016,3,1000601,793
2016,3,1000600,2780
2016,3,1000599,1642
2016,3,1000598,2729
2016,3,1000597,4090
2016,3,1000596,3536
2016,3,1000595,3993
2016,3,1000594,1358
2016,3,1000593,2707
2016,3,1000592,3064
2016,3,1000591,8141
2016,3,1000590,6005
2016,3,1000589,2942
2016,3,1000588,1787
2016,3,1000587,3256
2016,3,1000586,2446
2016,3,1000585,1351
2016,3,1000584,1680
2016,3,1000583,4074
2016,3,1000582,1972
2016,3,1000581,3970
2016,3,1000580,4921
2016,3,1000579,4628
2016,3,1000578,6926
2016,3,1000577,4828
2016,3,1000576,11599
2016,3,1000575,4302
2016,3,1000574,3048
2016,3,1000573,3046
2016,3,1000572,991
2016,3,1000571,842
2016,3,1000570,1424
2016,3,1000569,1792
2016,3,1000568,10762
2016,3,1000567,8204
2016,3,1000566,3814
2016,3,1000565,2779
2016,3,1000564,2024
2016,3,1000563,2767
2016,3,1000562,3033
2016,3,1000561,2742
2016,3,1000560,2368
2016,3,1000559,1644
2016,3,1000558,2869
2016,3,1000557,3106
2016,3,1000556,1253
2016,3,1000555,1109
2016,3,1000554,2205
2016,3,1000553,1476
2016,3,1000552,1831
2016,3,1000551,4018
2016,3,1000550,1780
2016,3,1000549,1614
2016,3,1000548,3688
2016,3,1000547,2950
2016,3,1000546,1424
2016,3,1000545,1955
2016,3,1000544,2257
2016,3,1000543,3229
2016,3,1000542,1112
2016,3,1000541,3765
2016,3,1000540,2092
2016,3,1000539,2910
2016,3,1000538,3745
2016,3,1000537,4409
2016,3,1000536,4289
2016,3,1000535,1556
2016,3,1000534,3285
2016,3,1000533,2850
2016,3,1000532,2276
2016,3,1000531,1810
2016,3,1000530,1461
2016,3,1000529,2141
2016,3,1000528,2501
2016,3,1000527,2426
2016,3,1000526,1803
2016,3,1000525,1287
2016,3,1000524,1966
2016,3,1000523,1644
2016,3,1000522,5259
2016,3,1000521,7162
2016,3,1000520,2003
2016,3,1000519,6393
2016,3,1000518,1370
2016,3,1000517,2167
2016,3,1000516,2011
2016,3,1000515,3424
2016,3,1000514,1640
2016,3,1000513,3749
2016,3,1000512,2944
2016,3,1000511,3865
2016,3,1000510,2374
2016,3,1000509,2995
2016,3,1000508,2678
2016,3,1000507,2714
2016,3,1000506,4768
2016,3,1000505,16583
2016,3,1000504,19688
2016,3,1000503,12335
2016,3,1000502,5714
2016,3,1000501,2013
2016,3,1000500,6934
2016,3,1000499,10334
2016,3,1000498,5914
2016,3,1000497,12370
2016,3,1000496,4600
2016,3,1000495,4347
2016,3,1000494,5744
2016,3,1000493,9021
2016,3,1000492,7910
2016,3,1000491,13895
2016,3,1000490,975
2016,3,1000489,746
2016,3,1000488,6937
2016,3,1000487,23188
2016,3,1000486,5723
2016,3,1000485,3309
2016,3,1000484,7475
2016,3,1000483,3193
2016,3,1000482,7868
2016,3,1000481,5221
2016,3,1000480,31356
2016,3,1000479,6308
2016,3,1000478,1303
2016,3,1000477,19997
2016,3,1000476,2455
2016,3,1000475,4453
2016,3,1000474,9463
2016,3,1000473,16632
2016,3,1000472,10964
2016,3,1000471,22025
2016,3,1000470,3947
2016,3,1000469,11052
2016,3,1000468,16809
2016,3,1000467,13373
2016,3,1000466,16719
2016,3,1000465,5973
2016,3,1000464,4409
2016,3,1000463,2670
2016,3,1000462,24050
2016,3,1000461,13024
2016,3,1000460,2197
2016,3,1000459,6391
2016,3,1000458,3806
2016,3,1000457,1148
2016,3,1000456,1444
2016,3,1000455,1334
2016,3,1000454,1555
2016,3,1000453,1260
2016,3,1000452,73155
2016,3,1000451,31624
2016,3,1000450,1381
2016,3,1000449,2151
2016,3,1000448,1548
2016,3,1000447,1790
2016,3,1000446,2811
2016,3,1000445,1872
2016,3,1000444,5383
2016,3,1000443,4319
2016,3,1000442,1895
2016,3,1000441,1766
2016,3,1000440,1318
2016,3,1000439,6563
2016,3,1000438,1796
2016,3,1000437,2039
2016,3,1000436,3097
2016,3,1000435,1452
2016,3,1000434,1786
2016,3,1000433,1696
2016,3,1000432,2212
2016,3,1000431,1622
2016,3,1000430,5271
2016,3,1000429,4787
2016,3,1000428,4547
2016,3,1000427,1944
2016,3,1000426,1647
2016,3,1000425,1943
2016,3,1000424,2246
2016,3,1000423,1499
2016,3,1000422,1843
2016,3,1000421,3213
2016,3,1000420,1287
2016,3,1000419,2104
2016,3,1000418,1981
2016,3,1000417,1405
2016,3,1000416,4072
2016,3,1000415,2905
2016,3,1000414,845
2016,3,1000413,7716
2016,3,1000412,4280
2016,3,1000411,2654
2016,3,1000410,1326
2016,3,1000409,1278
2016,3,1000408,982
2016,3,1000407,1988
2016,3,1000406,1997
2016,3,1000405,3153
2016,3,1000404,2619
2016,3,1000403,3887
2016,3,1000402,3893
2016,3,1000401,4176
2016,3,1000400,3718
2016,3,1000399,3067
2016,3,1000398,2719
2016,3,1000397,1076
2016,3,1000396,1604
2016,3,1000395,1960
2016,3,1000394,2254
2016,3,1000393,2254
2016,3,1000392,1027
2016,3,1000391,1375
2016,3,1000390,1263
2016,3,1000389,2006
2016,3,1000388,1478
2016,3,1000387,2299
2016,3,1000386,2354
2016,3,1000385,2059
2016,3,1000384,2917
2016,3,1000383,2502
2016,3,1000382,2917
2016,3,1000381,2037
2016,3,1000380,4007
2016,3,1000379,6364
2016,3,1000378,4260
2016,3,1000377,3248
2016,3,1000376,806
2016,3,1000375,1561
2016,3,1000374,1951
2016,3,1000373,1268
2016,3,1000372,2057
2016,3,1000371,4123
2016,3,1000370,1355
2016,3,1000369,1653
2016,3,1000368,1017
2016,3,1000367,1411
2016,3,1000366,1271
2016,3,1000365,1538
2016,3,1000364,1817
2016,3,1000363,2339
2016,3,1000362,4157
2016,3,1000361,2946
2016,3,1000360,2317
2016,3,1000359,2550
2016,3,1000358,6936
2016,3,1000357,2488
2016,3,1000356,1317
2016,3,1000355,1135
2016,3,1000354,1448
2016,3,1000353,1678
2016,3,1000352,2422
2016,3,1000351,2574
2016,3,1000350,6607
2016,3,1000349,4917
2016,3,1000348,1853
2016,3,1000347,2988
2016,3,1000346,1689
2016,3,1000345,1437
2016,3,1000344,1554
2016,3,1000343,1122
2016,3,1000342,7058
2016,3,1000341,703
2016,3,1000340,917
2016,3,1000339,2925
2016,3,1000338,2166
2016,3,1000337,2623
2016,3,1000336,2074
2016,3,1000335,1651
2016,3,1000334,2044
2016,3,1000333,882
2016,3,1000332,1448
2016,3,1000331,1984
2016,3,1000330,1281
2016,3,1000329,1579
2016,3,1000328,600
2016,3,1000327,6545
2016,3,1000326,2126
2016,3,1000325,1766
2016,3,1000324,4421
2016,3,1000323,1409
2016,3,1000322,1865
2016,3,1000321,1160
2016,3,1000320,1650
2016,3,1000319,6878
2016,3,1000318,2442
2016,3,1000317,1575
2016,3,1000316,2496
2016,3,1000315,3476
2016,3,1000314,3082
2016,3,1000313,1931
2016,3,1000312,4297
2016,3,1000311,1819
2016,3,1000310,2897
2016,3,1000309,3543
2016,3,1000308,2600
2016,3,1000307,1064
2016,3,1000306,4737
2016,3,1000305,4843
2016,3,1000304,1664
2016,3,1000303,1878
2016,3,1000302,2968
2016,3,1000301,1649
2016,3,1000300,1680
2016,3,1000299,2392
2016,3,1000298,2005
2016,3,1000297,1384
2016,3,1000296,1909
2016,3,1000295,3264
2016,3,1000294,4524
2016,3,1000293,3603
2016,3,1000292,2119
2016,3,1000291,7058
2016,3,1000290,6047
2016,3,1000289,3906
2016,3,1000288,4733
2016,3,1000287,2265
2016,3,1000286,2892
2016,3,1000285,5935
2016,3,1000284,4839
2016,3,1000283,1135
2016,3,1000282,3581
2016,3,1000281,2167
2016,3,1000280,1415
2016,3,1000279,2181
2016,3,1000278,1419
2016,3,1000277,6353
2016,3,1000276,5965
2016,3,1000275,5638
2016,3,1000274,4571
2016,3,1000273,2271
2016,3,1000272,2680
2016,3,1000271,2731
2016,3,1000270,5444
2016,3,1000269,8362
2016,3,1000268,9319
2016,3,1000267,1480
2016,3,1000266,805
2016,3,1000265,3415
2016,3,1000264,1910
2016,3,1000263,3535
2016,3,1000262,1333
2016,3,1000261,1221
2016,3,1000260,4876
2016,3,1000259,1951
2016,3,1000258,2757
2016,3,1000257,1568
2016,3,1000256,1397
2016,3,1000255,3369
2016,3,1000254,1425
2016,3,1000253,1813
2016,3,1000252,3033
2016,3,1000251,2036
2016,3,1000250,4399
2016,3,1000249,4783
2016,3,1000248,3977
2016,3,1000247,2030
2016,3,1000246,1978
2016,3,1000245,2317
2016,3,1000244,1780
2016,3,1000243,2273
2016,3,1000242,1900
2016,3,1000241,1501
2016,3,1000240,1536
2016,3,1000239,3617
2016,3,1000238,2458
2016,3,1000237,3953
2016,3,1000236,2778
2016,3,1000235,3259
2016,3,1000234,2475
2016,3,1000233,3719
2016,3,1000232,2348
2016,3,1000231,3144
2016,3,1000230,6408
2016,3,1000229,1931
2016,3,1000228,4076
2016,3,1000227,1898
2016,3,1000226,1716
2016,3,1000225,1900
2016,3,1000224,2644
2016,3,1000223,2334
2016,3,1000222,3860
2016,3,1000221,1063
2016,3,1000220,773
2016,3,1000219,852
2016,3,1000218,2404
2016,3,1000217,3555
2016,3,1000216,2730
2016,3,1000215,2149
2016,3,1000214,8053
2016,3,1000213,6211
2016,3,1000212,21289
2016,3,1000211,5605
2016,3,1000210,11489
2016,3,1000209,15575
2016,3,1000208,6961
2016,3,1000207,973
2016,3,1000206,3008
2016,3,1000205,18756
2016,3,1000204,2151
2016,3,1000203,4952
2016,3,1000202,8206
2016,3,1000201,11626
2016,3,1000200,5019
2016,3,1000199,4368
2016,3,1000198,2294
2016,3,1000197,3260
2016,3,1000196,3871
2016,3,1000195,5714
2016,3,1000194,970
2016,3,1000193,5611
2016,3,1000192,2965
2016,3,1000191,6166
2016,3,1000190,3280
2016,3,1000189,4197
2016,3,1000188,1824
2016,3,1000187,3350
2016,3,1000186,4355
2016,3,1000185,3290
2016,3,1000184,2690
2016,3,1000183,4356
2016,3,1000182,11734
2016,3,1000181,4324
2016,3,1000180,3185
2016,3,1000179,3238
2016,3,1000178,3140
2016,3,1000177,4218
2016,3,1000176,3857
2016,3,1000175,4202
2016,3,1000174,2713
2016,3,1000173,3387
2016,3,1000172,3218
2016,3,1000171,2632
2016,3,1000170,16445
2016,3,1000169,6866
2016,3,1000168,7376
2016,3,1000167,3260
2016,3,1000166,4009
2016,3,1000165,5052
2016,3,1000164,1987
2016,3,1000163,2102
2016,3,1000162,2969
2016,3,1000161,3758
2016,3,1000160,16593
2016,3,1000159,6055
2016,3,1000158,5903
2016,3,1000157,3904
2016,3,1000156,3090
2016,3,1000155,4345
2016,3,1000154,4261
2016,3,1000153,8703
2016,3,1000152,16491
2016,3,1000151,4917
2016,3,1000150,2438
2016,3,1000149,5568
2016,3,1000148,4028
2016,3,1000147,1309
2016,3,1000146,2145
2016,3,1000145,2015
2016,3,1000144,4039
2016,3,1000143,5631
2016,3,1000142,8069
2016,3,1000141,1576
2016,3,1000140,1800
2016,3,1000139,6316
2016,3,1000138,3925
2016,3,1000137,6406
2016,3,1000136,2731
2016,3,1000135,6006
2016,3,1000134,4079
2016,3,1000133,2994
2016,3,1000132,10606
2016,3,1000131,2392
2016,3,1000130,3062
2016,3,1000129,4635
2016,3,1000128,3648
2016,3,1000127,2624
2016,3,1000126,1502
2016,3,1000125,1284
2016,3,1000124,11063
2016,3,1000123,1240
2016,3,1000122,3641
2016,3,1000121,19971
2016,3,1000120,15263
2016,3,1000119,3849
2016,3,1000118,10906
2016,3,1000117,8859
2016,3,1000116,16467
2016,3,1000115,24927
2016,3,1000114,21478
2016,3,1000113,22610
2016,3,1000112,10952
2016,3,1000111,2179
2016,3,1000110,31770
2016,3,1000109,48217
2016,3,1000108,17353
2016,3,1000107,35538
2016,3,1000106,8215
2016,3,1000105,4476
2016,3,1000104,18033
2016,3,1000103,8022
2016,3,1000102,6787
2016,3,1000101,918
2016,3,1000100,4679
2016,3,1000099,10501
2016,3,1000098,905
2016,3,1000097,1989
2016,3,1000096,8368
2016,3,1000095,3409
2016,3,1000094,2928
2016,3,1000093,11271
2016,3,1000092,44782
2016,3,1000091,37089
2016,3,1000090,1080
2016,3,1000089,1056
2016,3,1000088,23587
2016,3,1000087,10754
2016,3,1000086,1399
2016,3,1000085,6745
2016,3,1000084,6639
2016,3,1000083,22118
2016,3,1000082,15471
2016,3,1000081,14750
2016,3,1000080,15109
2016,3,1000079,20587
2016,3,1000078,17788
2016,3,1000077,33397
2016,3,1000076,8142
2016,3,1000075,9003
2016,3,1000074,8968
2016,3,1000073,19631
2016,3,1000072,911
2016,3,1000071,13404
2016,3,1000070,6488
2016,3,1000069,3097
2016,3,1000068,24456
2016,3,1000067,7320
2016,3,1000066,11587
2016,3,1000065,14025
2016,3,1000064,3826
2016,3,1000063,5334
2016,3,1000062,7254
2016,3,1000061,9709
2016,3,1000060,8764
2016,3,1000059,3360
2016,3,1000058,17054
2016,3,1000057,6228
2016,3,1000056,28676
2016,3,1000055,6083
2016,3,1000054,5299
2016,3,1000053,7434
2016,3,1000052,4107
2016,3,1000051,4663
2016,3,1000050,2843
2016,3,1000049,4531
2016,3,1000048,79047
2016,3,1000047,42928
2016,3,1000046,43012
2016,3,1000045,35725
2016,3,1000044,41873
2016,3,1000043,2348
2016,3,1000042,12777
2016,3,1000041,11974
2016,3,1000040,80914
2016,3,1000039,141705
2016,3,1000038,7175
2016,3,1000037,17120
2016,3,1000036,13843
2016,3,1000035,4138
2016,3,1000034,11851
2016,3,1000033,8676
2016,3,1000032,6616
2016,3,1000031,2879
2016,3,1000030,10700
2016,3,1000029,3338
2016,3,1000028,4717
2016,3,1000027,4203
2016,3,1000026,653
2016,3,1000025,1173
2016,3,1000024,1908
2016,3,1000023,3265
2016,3,1000022,6132
2016,3,1000021,3512
2016,3,1000020,3307
2016,3,1000019,9285
2016,3,1000018,6432
2016,3,1000017,11649
2016,3,1000016,6543
2016,3,1000015,10219
2016,3,1000014,18217
2016,3,1000013,19406
2016,3,1000012,1417
2016,3,1000011,8441
2016,3,1000010,18192
2016,3,1000009,4713
2016,3,1000008,5441
2016,3,1000007,18978
2016,3,1000006,18104
2016,3,1000005,1842
2016,3,1000004,15734
2016,3,1000003,52590
2016,3,1000002,9541
2016,3,1000001,29097
2016,2,1001010,3646
2016,2,1001009,3615
2016,2,1001008,4934
2016,2,1001007,1373
2016,2,1001006,1901
2016,2,1001005,6363
2016,2,1001004,7650
2016,2,1001003,3625
2016,2,1001002,4226
2016,2,1001001,5217
2016,2,1001000,6901
2016,2,1000999,6825
2016,2,1000998,2663
2016,2,1000997,2691
2016,2,1000996,3906
2016,2,1000995,5273
2016,2,1000994,4703
2016,2,1000993,13507
2016,2,1000992,4076
2016,2,1000991,5844
2016,2,1000990,4867
2016,2,1000989,3648
2016,2,1000988,4124
2016,2,1000987,2700
2016,2,1000986,8650
2016,2,1000985,1396
2016,2,1000984,12952
2016,2,1000983,10614
2016,2,1000982,4144
2016,2,1000981,4396
2016,2,1000980,4176
2016,2,1000979,3615
2016,2,1000978,3305
2016,2,1000977,3916
2016,2,1000976,784
2016,2,1000975,577
2016,2,1000974,2598
2016,2,1000973,2606
2016,2,1000972,2347
2016,2,1000971,2106
2016,2,1000970,496
2016,2,1000969,1743
2016,2,1000968,4112
2016,2,1000967,7256
2016,2,1000966,4094
2016,2,1000965,2550
2016,2,1000964,9900
2016,2,1000963,23036
2016,2,1000962,10883
2016,2,1000961,7749
2016,2,1000960,15647
2016,2,1000959,26385
2016,2,1000958,35680
2016,2,1000957,5501
2016,2,1000956,9736
2016,2,1000955,8727
2016,2,1000954,8036
2016,2,1000953,18458
2016,2,1000952,6564
2016,2,1000951,9996
2016,2,1000950,8034
2016,2,1000949,7426
2016,2,1000948,5425
2016,2,1000947,6671
2016,2,1000946,5793
2016,2,1000945,7777
2016,2,1000944,4236
2016,2,1000943,5165
2016,2,1000942,1505
2016,2,1000941,4217
2016,2,1000940,2245
2016,2,1000939,13204
2016,2,1000938,16478
2016,2,1000937,20401
2016,2,1000936,23211
2016,2,1000935,76104
2016,2,1000934,7758
2016,2,1000933,3362
2016,2,1000932,29825
2016,2,1000931,95520
2016,2,1000930,102053
2016,2,1000929,15695
2016,2,1000928,1128
2016,2,1000927,13506
2016,2,1000926,21747
2016,2,1000925,22142
2016,2,1000924,16255
2016,2,1000923,33278
2016,2,1000922,8932
2016,2,1000921,19918
2016,2,1000920,3454
2016,2,1000919,7118
2016,2,1000918,10951
2016,2,1000917,5750
2016,2,1000916,43089
2016,2,1000915,12590
2016,2,1000914,26250
2016,2,1000913,27450
2016,2,1000912,69628
2016,2,1000911,11932
2016,2,1000910,15364
2016,2,1000909,25512
2016,2,1000908,28637
2016,2,1000907,23741
2016,2,1000906,22019
2016,2,1000905,19794
2016,2,1000904,29816
2016,2,1000903,5933
2016,2,1000902,37362
2016,2,1000901,31088
2016,2,1000900,36409
2016,2,1000899,14732
2016,2,1000898,33247
2016,2,1000897,10722
2016,2,1000896,21930
2016,2,1000895,11652
2016,2,1000894,20752
2016,2,1000893,13687
2016,2,1000892,815
2016,2,1000891,15644
2016,2,1000890,22824
2016,2,1000889,21316
2016,2,1000888,25294
2016,2,1000887,32424
2016,2,1000886,13323
2016,2,1000885,25133
2016,2,1000884,6135
2016,2,1000883,20639
2016,2,1000882,6051
2016,2,1000881,13110
2016,2,1000880,11153
2016,2,1000879,22174
2016,2,1000878,9370
2016,2,1000877,8198
2016,2,1000876,15179
2016,2,1000875,13582
2016,2,1000874,6990
2016,2,1000873,10055
2016,2,1000872,7511
2016,2,1000871,13585
2016,2,1000870,14131
2016,2,1000869,11770
2016,2,1000868,13487
2016,2,1000867,4076
2016,2,1000866,4582
2016,2,1000865,21647
2016,2,1000864,5573
2016,2,1000863,7042
2016,2,1000862,9992
2016,2,1000861,4029
2016,2,1000860,36744
2016,2,1000859,14456
2016,2,1000858,7307
2016,2,1000857,14579
2016,2,1000856,8344
2016,2,1000855,4625
2016,2,1000854,10273
2016,2,1000853,12181
2016,2,1000852,38716
2016,2,1000851,11453
2016,2,1000850,29563
2016,2,1000849,23883
2016,2,1000848,12166
2016,2,1000847,31617
2016,2,1000846,98453
2016,2,1000845,34522
2016,2,1000844,17823
2016,2,1000843,1375
2016,2,1000842,637
2016,2,1000841,891
2016,2,1000840,987
2016,2,1000839,2315
2016,2,1000838,1277
2016,2,1000837,5412
2016,2,1000836,3632
2016,2,1000835,1832
2016,2,1000834,5193
2016,2,1000833,3710
2016,2,1000832,4067
2016,2,1000831,5967
2016,2,1000830,4730
2016,2,1000829,15735
2016,2,1000828,2653
2016,2,1000827,2958
2016,2,1000826,1400
2016,2,1000825,719
2016,2,1000824,3863
2016,2,1000823,1282
2016,2,1000822,916
2016,2,1000821,4042
2016,2,1000820,4350
2016,2,1000819,789
2016,2,1000818,577
2016,2,1000817,2144
2016,2,1000816,1279
2016,2,1000815,2240
2016,2,1000814,4547
2016,2,1000813,1417
2016,2,1000812,4742
2016,2,1000811,2037
2016,2,1000810,978
2016,2,1000809,1027
2016,2,1000808,627
2016,2,1000807,1763
2016,2,1000806,1488
2016,2,1000805,403
2016,2,1000804,8093
2016,2,1000803,2197
2016,2,1000802,6610
2016,2,1000801,4636
2016,2,1000800,2159
2016,2,1000799,3409
2016,2,1000798,2853
2016,2,1000797,3089
2016,2,1000796,4141
2016,2,1000795,5281
2016,2,1000794,1311
2016,2,1000793,1772
2016,2,1000792,1731
2016,2,1000791,1133
2016,2,1000790,573
2016,2,1000789,617
2016,2,1000788,5367
2016,2,1000787,2171
2016,2,1000786,1351
2016,2,1000785,15566
2016,2,1000784,1174
2016,2,1000783,1737
2016,2,1000782,1366
2016,2,1000781,6121
2016,2,1000780,6914
2016,2,1000779,4890
2016,2,1000778,5128
2016,2,1000777,7181
2016,2,1000776,1913
2016,2,1000775,2977
2016,2,1000774,4764
